"Barcode", "Price", "Catalog", "Detail", "NewPrice", "OldPrice"
"037000840015", "1050", "Luadgry detergent", "", "", ""
"033200065135", "800", "Luadgry detergent", "", "", ""
"037000849155", "1050", "Luadgry detergent", "", "", ""
"037000849100", "1050", "Luadgry detergent", "", "", ""
"037000849193", "1550", "Luadgry detergent", "", "", ""
"037000849308", "595", "Luadgry detergent", "", "", ""
"037000849377", "595", "Luadgry detergent", "", "", ""
"037000849322", "595", "Luadgry detergent", "", "", ""
"072613708802", "250", "Luadgry detergent", "", "", ""
"024200098056", "500", "Luadgry detergent", "", "", ""
"024200096472", "500", "Luadgry detergent", "", "", ""
"085000019917", "845", "Wine", "", "", ""
"018341151053", "1125", "Wine", "", "", ""
"085000014431", "1125", "Wine", "", "", ""
"018341151107", "1125", "Wine", "", "", ""
"085000019764", "395", "Wine", "", "", ""
"085000019788", "395", "Wine", "", "", ""
"085000019795", "395", "Wine", "", "", ""
"018341751055", "655", "Wine", "", "", ""
"085000015872", "375", "Wine", "", "", ""
"085000019771", "395", "Wine", "", "", ""
"085000021637", "395", "Wine", "", "", ""
"085000019757", "395", "Wine", "", "", ""
"085000020456", "655", "Wine", "", "", ""
"085000014448", "655", "Wine", "", "", ""
"085000016688", "655", "Wine", "", "", ""
"082100179237", "440", "Wine", "", "", ""
"082100179022", "440", "Wine", "", "", ""
"085000007488", "565", "Wine", "", "", ""
"044000000578", "260", "", "Unknown", "", "", ""
"793396851126", "idk", "Salt and nut", "", "", ""
"793396851089", "idk", "Salt and nut", "", "", ""
"081269100021", "idk", "Salt and nut", "", "", ""
"081269476102", "idk", "Salt and nut", "", "", ""
"081269100052", "idk", "Salt and nut", "", "", ""
"081269036108", "idk", "Salt and nut", "", "", ""
"081269100038", "idk", "Salt and nut", "", "", ""
"044600002736", "375", "Chemical cleaning", "", "", ""
"044600306278", "375", "Chemical cleaning", "", "", ""
"044600306193", "200", "Chemical cleaning", "", "", ""
"044600017174", "500", "Chemical cleaning", "", "", ""
"070922050032", "100", "Chemical cleaning", "", "", ""
"070922050117", "300", "Chemical cleaning", "", "", ""
"070922049982", "155", "Chemical cleaning", "", "", ""
"856091000821", "100", "Chemical cleaning", "", "", ""
"074157632643", "100", "Chemical cleaning", "", "", ""
"074157032016", "175", "Chemical cleaning", "", "", ""
"025700713814", "400", "Chemical cleaning", "", "", ""
"019200837217", "300", "Chemical cleaning", "", "", ""
"678112101795", "100", "Chemical cleaning", "", "", ""
"022700062645", "400", "Chemical cleaning", "", "", ""
"022700062485", "400", "Chemical cleaning", "", "", ""
"023100117072", "595", "Chemical cleaning", "", "", ""
"079100526710", "950", "Chemical cleaning", "", "", ""
"876941001600", "250", "Chemical cleaning", "", "", ""
"725821000847", "395", "Chemical cleaning", "", "", ""
"751884952151", "175", "Chemical cleaning", "", "", ""
"751884984381", "275", "Chemical cleaning", "", "", ""
"751884912162", "100", "Chemical cleaning", "", "", ""
"075436131147", "215", "Chemical cleaning", "", "", ""
"075436131154", "195", "Chemical cleaning", "", "", ""
"075436131130", "195", "Chemical cleaning", "", "", ""
"064144030217", "285", "Chemical cleaning", "", "", ""
"071287837733", "100", "Chemical cleaning", "", "", ""
"013300547014", "100", "Chemical cleaning", "", "", ""
"876941007350", "165", "Chemical cleaning", "", "", ""
"652729101133", "225", "Chemical cleaning", "", "", ""
"076924569411", "165", "Chemical cleaning", "", "", ""
"03431209", "225", "Chemical cleaning", "", "", ""
"043000200018", "75", "Chemical cleaning", "", "", ""
"043000204313", "95", "Chemical cleaning", "", "", ""
"043000204337", "95", "Chemical cleaning", "", "", ""
"600699661447", "135", "Chemical cleaning", "", "", ""
"054300009584", "100", "Chemical cleaning", "", "", ""
"051500555071", "175", "Chemical cleaning", "", "", ""
"051500763100", "175", "Chemical cleaning", "", "", ""
"646345330978", "135", "Chemical cleaning", "", "", ""
"646345330855", "295", "Chemical cleaning", "", "", ""
"646345330961", "295", "Chemical cleaning", "", "", ""
"016000374607", "175", "Chemical cleaning", "", "", ""
"016000458307", "175", "Chemical cleaning", "", "", ""
"016000410015", "150", "Chemical cleaning", "", "", ""
"016000409873", "150", "Chemical cleaning", "", "", ""
"016000409828", "115", "Chemical cleaning", "", "", ""
"016000459007", "175", "Chemical cleaning", "", "", ""
"016000458406", "175", "Chemical cleaning", "", "", ""
"016000459601", "175", "Chemical cleaning", "", "", ""
"016000409866", "115", "Chemical cleaning", "", "", ""
"016000409811", "115", "Chemical cleaning", "", "", ""
"644209471119", "175", "Chemical cleaning", "", "", ""
"644209004386", "175", "Chemical cleaning", "", "", ""
"644209471133", "175", "Chemical cleaning", "", "", ""
"644209411801", "135", "Chemical cleaning", "", "", ""
"644209412006", "135", "Chemical cleaning", "", "", ""
"042400237693", "195", "Cereal", "", "", ""
"042400212416", "195", "Cereal", "", "", ""
"042400212263", "195", "Cereal", "", "", ""
"042400212393", "195", "Cereal", "", "", ""
"042400212379", "195", "Cereal", "", "", ""
"042400212423", "195", "Cereal", "", "", ""
"791669415068", "195", "Cereal", "", "", ""
"070312364206", "400", "Cough and lip care", "", "", ""
"070312364206", "400", "Cough and lip care", "", "", ""
"070312300204", "100", "Cough and lip care", "", "", ""
"070312362370", "150", "Cough and lip care", "", "", ""
"070312364206", "200", "Cough and lip care", "", "", ""
"070312300211", "100", "Cough and lip care", "", "", ""
"070312363520", "100", "Cough and lip care", "", "", ""
"734418920475", "250", "Lip care", "", "", ""
"892992002274", "300", "Lip care", "", "", ""
"892992002281", "300", "Lip care", "", "", ""
"305212750003", "100", "Lip care", "", "", ""
"093000502094", "100", "Lip care", "", "", ""
"070312366194", "100", "Lip care", "", "", ""
"070312367351", "100", "Lip care", "", "", ""
"035000531155", "idk", "Chemical cleaning", "", "", ""
"035000531056", "idk", "Chemical cleaning", "", "", ""
"048155928732", "idk", "Chemical cleaning", "", "", ""
"720547730818", "idk", "Chemical cleaning", "", "", ""
"849607014153", "idk", "Chemical cleaning", "", "", ""
"076061642961", "idk", "Chemical cleaning", "", "", ""
"059647510458", "idk", "Chemical cleaning", "", "", ""
"836272010306", "idk", "Chemical cleaning", "", "", ""
"811435006495", "idk", "Chemical cleaning", "", "", ""
"076061400011", "idk", "Chemical cleaning", "", "", ""
"722429480071", "idk", "Chemical cleaning", "", "", ""
"720547730832", "idk", "Chemical cleaning", "", "", ""
"093973980042", "idk", "Chemical cleaning", "", "", ""
"678112101610", "idk", "Chemical cleaning", "", "", ""
"720547730801", "idk", "Chemical cleaning", "", "", ""
"836272001571", "idk", "Chemical cleaning", "", "", ""
"076061642008", "idk", "Chemical cleaning", "", "", ""
"093973980219", "idk", "Chemical cleaning", "", "", ""
"051000062765", "335", "Frozen eentrees and breakfast", "", "", ""
"051000065018", "350", "Frozen eentrees and breakfast", "", "", ""
"013800937742", "250", "Frozen eentrees and breakfast", "", "", ""
"013800120076", "315", "Frozen eentrees and breakfast", "", "", ""
"013800103420", "425", "Frozen eentrees and breakfast", "", "", ""
"013800558121", "425", "Frozen eentrees and breakfast", "", "", ""
"013800100672", "425", "Frozen eentrees and breakfast", "", "", ""
"013800100726", "315", "Frozen eentrees and breakfast", "", "", ""
"077900501692", "340", "Frozen eentrees and breakfast", "", "", ""
"018000447626", "300", "Frozen eentrees and breakfast", "", "", ""
"077900706158", "300", "Frozen eentrees and breakfast", "", "", ""
"077900348235", "340", "Frozen eentrees and breakfast", "", "", ""
"043695062007", "300", "Frozen eentrees and breakfast", "", "", ""
"072290113708", "375", "Frozen eentrees and breakfast", "", "", ""
"072290123004", "375", "Frozen eentrees and breakfast", "", "", ""
"027815003477", "285", "Frozen eentrees and breakfast", "", "", ""
"031000307448", "175", "Frozen eentrees and breakfast", "", "", ""
"031000184643", "175", "Frozen eentrees and breakfast", "", "", ""
"077438589087", "135", "Egg", "", "", ""
"024021790719", "800", "Reading glasses", "", "", ""
"024021791334", "800", "Reading glasses", "", "", ""
"031568602900", "800", "Reading glasses", "", "", ""
"024021794199", "800", "Reading glasses", "", "", ""
"024021790764", "800", "Reading glasses", "", "", ""
"024021791341", "800", "Reading glasses", "", "", ""
"031568602931", "800", "Reading glasses", "", "", ""
"024021794656", "800", "Reading glasses", "", "", ""
"024021790795", "800", "Reading glasses", "", "", ""
"024021791358", "800", "Reading glasses", "", "", ""
"031568602948", "800", "Reading glasses", "", "", ""
"031568602962", "800", "Reading glasses", "", "", ""
"024021791365", "800", "Reading glasses", "", "", ""
"887661952783", "800", "Reading glasses", "", "", ""
"024021795004", "800", "Reading glasses", "", "", ""
"024021790825", "800", "Reading glasses", "", "", ""
"024021791372", "800", "Reading glasses", "", "", ""
"024021795004", "800", "Reading glasses", "", "", ""
"887661952790", "800", "Reading glasses", "", "", ""
"024021795332", "800", "Reading glasses", "", "", ""
"024021790849", "800", "Reading glasses", "", "", ""
"024021791389", "800", "Reading glasses", "", "", ""
"031568603006", "800", "Reading glasses", "", "", ""
"887661952806", "800", "Reading glasses", "", "", ""
"024021795790", "800", "Reading glasses", "", "", ""
"031568633768", "800", "Reading glasses", "", "", ""
"024021800951", "800", "Reading glasses", "", "", ""
"024021798777", "800", "Reading glasses", "", "", ""
"024021800968", "800", "Reading glasses", "", "", ""
"887661840738", "800", "Reading glasses", "", "", ""
"024021800968", "800", "Reading glasses", "", "", ""
"024021799002", "800", "Reading glasses", "", "", ""
"887661840806", "800", "Reading glasses", "", "", ""
"024021800968", "800", "Reading glasses", "", "", ""
"024021799637", "800", "Reading glasses", "", "", ""
"887661840820", "800", "Reading glasses", "", "", ""
"024021800999", "800", "Reading glasses", "", "", ""
"031568633829", "800", "Reading glasses", "", "", ""
"024021800999", "800", "Reading glasses", "", "", ""
"031568633775", "800", "Reading glasses", "", "", ""
"887661840837", "800", "Reading glasses", "", "", ""
"024021795332", "800", "Reading glasses", "", "", ""
"887661840868", "800", "Reading glasses", "", "", ""
"031568633843", "800", "Reading glasses", "", "", ""
"024021801538", "800", "Reading glasses", "", "", ""
"024021800081", "800", "Reading glasses", "", "", ""
"887661840875", "800", "Reading glasses", "", "", ""
"043000060650", "725", "Coffee", "", "", ""
"043000049983", "735", "Coffee", "", "", ""
"049000055375", "100", "Cokes", "", "", ""
"049000055399", "100", "Cokes", "", "", ""
"049000050233", "100", "Cokes", "", "", ""
"049000050257", "100", "Cokes", "", "", ""
"049000067743", "100", "Cokes", "", "", ""
"049000050264", "100", "Cokes", "", "", ""
"049000050271", "100", "Cokes", "", "", ""
"078000082395", "100", "Cokes", "", "", ""
"078000003376", "125", "Cokes", "", "", ""
"078000116465", "125", "Cokes", "", "", ""
"078000113464", "125", "Cokes", "", "", ""
"078000003376", "125", "Cokes", "", "", ""
"042200027470", "100", "Cokes", "", "", ""
"042200027449", "100", "Cokes", "", "", ""
"042200027654", "100", "Cokes", "", "", ""
"042200027661", "100", "Cokes", "", "", ""
"078000206463", "100", "Cokes", "", "", ""
"078000013368", "100", "Cokes", "", "", ""
"012000150050", "100", "Cokes", "", "", ""
"012000030987", "100", "Cokes", "", "", ""
"012000105425", "100", "Cokes", "", "", ""
"012000140945", "100", "Cokes", "", "", ""
"012000140921", "100", "Cokes", "", "", ""
"049000050103", "165", "Cokes", "", "", ""
"049000050141", "165", "Cokes", "", "", ""
"049000050110", "165", "Cokes", "", "", ""
"049000050158", "165", "Cokes", "", "", ""
"049000050172", "165", "Cokes", "", "", ""
"078000082463", "165", "Cokes", "", "", ""
"078000098464", "165", "Cokes", "", "", ""
"078000000344", "125", "Cokes", "", "", ""
"078000052466", "idk", "Cokes", "", "", ""
"078000152463", "idk", "Cokes", "", "", ""
"071817000217", "125", "Cokes", "", "", ""
"042200027456", "100", "Cokes", "", "", ""
"042200027463", "100", "Cokes", "", "", ""
"01274600", "160", "Cokes", "", "", ""
"01231100", "160", "Cokes", "", "", ""
"01223004", "160", "Cokes", "", "", ""
"049000050103", "165", "Cokes", "", "", ""
"049000050110", "165", "Cokes", "", "", ""
"049000050158", "165", "Cokes", "", "", ""
"078000082463", "165", "Cokes", "", "", ""
"078000098464", "165", "Cokes", "", "", ""
"078000083460", "165", "Cokes", "", "", ""
"042200027029", "085", "Cokes", "", "", ""
"042200027241", "085", "Cokes", "", "", ""
"042200027265", "085", "Cokes", "", "", ""
"042200027036", "085", "Cokes", "", "", ""
"01223305", "160", "Cokes", "", "", ""
"01223101", "160", "Cokes", "", "", ""
"01223004", "160", "Cokes", "", "", ""
"012000016431", "150", "Soft drinks", "", "", ""
"611269263732", "675", "Soft drinks", "", "", ""
"070847811176", "650", "Soft drinks", "", "", ""
"20001421", "150", "Soft drinks", "", "", ""
"012000126352", "150", "Soft drinks", "", "", ""
"818094003926", "150", "Soft drinks", "", "", ""
"818094004176", "150", "Soft drinks", "", "", ""
"818094003001", "150", "Soft drinks", "", "", ""
"818094000017", "150", "Soft drinks", "", "", ""
"070847812517", "200", "Soft drinks", "", "", ""
"070847024026", "200", "Soft drinks", "", "", ""
"070847812807", "200", "Soft drinks", "", "", ""
"012000044960", "276", "Soft drinks", "", "", ""
"012000044953", "275", "Soft drinks", "", "", ""
"012000038488", "275", "Soft drinks", "", "", ""
"012000028496", "275", "Soft drinks", "", "", ""
"012000028458", "275", "Soft drinks", "", "", ""
"070847812609", "200", "Soft drinks", "", "", ""
"070847812715", "200", "Soft drinks", "", "", ""
"012000151095", "275", "Soft drinks", "", "", ""
"012000044786", "275", "Soft drinks", "", "", ""
"012000044779", "275", "Soft drinks", "", "", ""
"012000016721", "275", "Soft drinks", "", "", ""
"012000813313", "275", "Soft drinks", "", "", ""
"012000151095", "275", "Soft drinks", "", "", ""
"611269101713", "200", "Soft drinks", "", "", ""
"611269991000", "200", "Soft drinks", "", "", ""
"09002180", "255", "Soft drinks", "", "", ""
"611269818994", "255", "Soft drinks", "", "", ""
"611269546019", "350", "Soft drinks", "", "", ""
"611269133448", "450", "Soft drinks", "", "", ""
"049000036879", "175", "Soft drinks", "", "", ""
"080793804788", "200", "Soft drinks", "", "", ""
"815154020008", "200", "Soft drinks", "", "", ""
"611269113570", "255", "Soft drinks", "", "", ""
"611269206449", "255", "Soft drinks", "", "", ""
"611269182460", "255", "Soft drinks", "", "", ""
"611269206432", "255", "Soft drinks", "", "", ""
"070847016205", "200", "Soft drinks", "", "", ""
"070847012474", "200", "Soft drinks", "", "", ""
"070847017554", "200", "Soft drinks", "", "", ""
"070847020905", "200", "Soft drinks", "", "", ""
"070847811169", "200", "Soft drinks", "", "", ""
"070847021520", "200", "Soft drinks", "", "", ""
"070847003229", "200", "Soft drinks", "", "", ""
"070847012764", "200", "Soft drinks", "", "", ""
"070847022909", "200", "Soft drinks", "", "", ""
"070847811268", "200", "Soft drinks", "", "", ""
"070847811244", "300", "Soft drinks", "", "", ""
"012000012761", "550", "Soft drinks", "", "", ""
"012000012792", "550", "Soft drinks", "", "", ""
"012000112249", "550", "Soft drinks", "", "", ""
"012000012709", "550", "Soft drinks", "", "", ""
"012000024542", "300", "Soft drinks", "", "", ""
"012000024535", "300", "Soft drinks", "", "", ""
"012000031878", "100", "Soft drinks", "", "", ""
"012000034039", "100", "Soft drinks", "", "", ""
"049000067934", "150", "Soft drinks", "", "", ""
"083900005757", "150", "Soft drinks", "", "", ""
"076183163641", "100", "Soft drinks", "", "", ""
"076183163726", "100", "Soft drinks", "", "", ""
"076183163634", "100", "Soft drinks", "", "", ""
"012000112232", "140", "Soft drinks", "", "", ""
"012000012754", "140", "Soft drinks", "", "", ""
"012000286223", "185", "Soft drinks", "", "", ""
"012000286209", "185", "Soft drinks", "", "", ""
"012000286179", "185", "Soft drinks", "", "", ""
"012000286193", "185", "Soft drinks", "", "", ""
"613008715267", "085", "Soft drinks", "", "", ""
"613008720209", "085", "Soft drinks", "", "", ""
"613008735418", "085", "Soft drinks", "", "", ""
"613008718763", "085", "Soft drinks", "", "", ""
"613008719302", "085", "Soft drinks", "", "", ""
"613008717711", "085", "Soft drinks", "", "", ""
"052000128567", "260", "Sports drink", "", "", ""
"052000128574", "260", "Sports drink", "", "", ""
"052000010541", "260", "Sports drink", "", "", ""
"052000204087", "350", "Sports drink", "", "", ""
"052000103939", "350", "Sports drink", "", "", ""
"052000204094", "350", "Sports drink", "", "", ""
"052000104066", "100", "Sports drink", "", "", ""
"052000010381", "100", "Sports drink", "", "", ""
"052000338751", "100", "Sports drink", "", "", ""
"052000010350", "100", "Sports drink", "", "", ""
"052000102390", "100", "Sports drink", "", "", ""
"052000338768", "100", "Sports drink", "", "", ""
"052000325553", "100", "Sports drink", "", "", ""
"052000104073", "100", "Sports drink", "", "", ""
